Time,Temperature °C,Humidity %,pTemperature °C,pressure,Lux,Moisture Sensor
2021-11-23 21:22:03.642199,17,79,18.43,1027.773,0.833333,678
2021-11-23 21:22:08.767936,17,79,18.43,1027.772,0.833333,678
2021-11-23 21:22:13.863808,17,79,18.43,1027.773,0.833333,678
2021-11-23 21:22:18.955047,17,79,18.43,1027.775,0.833333,678
2021-11-23 21:22:24.053337,17,79,18.43,1027.774,0.833333,677
2021-11-23 21:22:29.141899,17,79,18.43,1027.783,0.833333,678
2021-11-23 21:22:34.350885,17,79,18.43,1027.773,0.833333,678
2021-11-23 21:22:39.485821,17,79,18.43,1027.773,0.833333,678
2021-11-23 21:22:44.688765,17,79,18.43,1027.77,0.833333,678
2021-11-23 21:22:49.803746,17,79,18.44,1027.774,0.833333,678
2021-11-23 21:22:54.953718,17,79,18.44,1027.779,0.833333,678
2021-11-23 21:23:00.039008,17,79,18.44,1027.771,0.833333,678
2021-11-23 21:23:05.157521,17,79,18.44,1027.77,0.833333,678
2021-11-23 21:23:10.306914,17,79,18.44,1027.772,0.833333,678
2021-11-23 21:23:15.404347,17,79,18.44,1027.764,0.833333,678
2021-11-23 21:23:20.510814,17,79,18.44,1027.767,0.833333,678
2021-11-23 21:23:25.654777,17,79,18.44,1027.77,0.833333,678
2021-11-23 21:23:30.867728,17,79,18.44,1027.772,0.833333,678
2021-11-23 21:23:35.986146,17,79,18.44,1027.772,0.833333,678
2021-11-23 21:23:41.122656,17,79,18.44,1027.776,0.833333,678
2021-11-23 21:23:46.220385,17,79,18.44,1027.777,0.833333,678
2021-11-23 21:23:51.318227,17,79,18.44,1027.774,0.833333,677
2021-11-23 21:23:56.461584,17,79,18.44,1027.772,0.833333,678
2021-11-23 21:24:01.581181,17,79,18.44,1027.77,0.833333,678
2021-11-23 21:24:06.703677,17,79,18.44,1027.769,0.833333,678
2021-11-23 21:24:11.792357,17,79,18.44,1027.772,0.833333,678
2021-11-23 21:24:16.880810,17,79,18.44,1027.776,0.833333,678
2021-11-23 21:24:21.965497,17,79,18.44,1027.779,0.833333,678
2021-11-23 21:24:27.078845,17,79,18.44,1027.783,0.833333,678
2021-11-23 21:24:32.191009,17,79,18.44,1027.793,0.833333,678
2021-11-23 21:24:37.335663,17,79,18.44,1027.788,0.833333,677
2021-11-23 21:24:42.541285,17,79,18.45,1027.787,0.833333,678
2021-11-23 21:24:47.689133,17,79,18.45,1027.78,0.833333,678
2021-11-23 21:24:52.892200,17,79,18.45,1027.779,0.833333,678
2021-11-23 21:24:57.990367,17,79,18.45,1027.775,0.833333,678
2021-11-23 21:25:03.083725,17,79,18.45,1027.774,0.833333,678
2021-11-23 21:25:08.254490,17,79,18.45,1027.774,0.833333,678
2021-11-23 21:25:13.362335,17,79,18.45,1027.776,0.833333,678
2021-11-23 21:25:18.493392,17,79,18.45,1027.772,0.833333,678
2021-11-23 21:25:23.609056,17,79,18.45,1027.771,0.833333,678
2021-11-23 21:25:28.725079,17,79,18.45,1027.771,0.833333,678
2021-11-23 21:25:33.857596,17,79,18.45,1027.775,0.833333,677
2021-11-23 21:25:38.974853,17,79,18.45,1027.779,0.833333,678
2021-11-23 21:25:44.062364,17,79,18.45,1027.779,0.833333,678
2021-11-23 21:25:49.149557,17,79,18.45,1027.777,0.833333,678
2021-11-23 21:25:54.323746,17,79,18.45,1027.775,0.833333,678
2021-11-23 21:25:59.446482,17,79,18.44,1027.777,0.833333,678
2021-11-23 21:26:04.564647,17,79,18.44,1027.768,0.833333,677
2021-11-23 21:26:09.792432,17,79,18.44,1027.777,0.833333,678
2021-11-23 21:26:14.899775,17,79,18.44,1027.771,0.833333,678
2021-11-23 21:26:19.980713,17,79,18.44,1027.778,0.833333,678
2021-11-23 21:26:25.075148,17,79,18.44,1027.769,0.833333,678
2021-11-23 21:26:30.163690,17,79,18.44,1027.781,0.833333,678
2021-11-23 21:26:35.284053,17,79,18.44,1027.781,0.833333,677
2021-11-23 21:26:40.431021,17,79,18.44,1027.775,0.833333,678
2021-11-23 21:26:45.627023,17,79,18.44,1027.781,0.833333,678
2021-11-23 21:26:50.742433,17,79,18.44,1027.779,0.833333,678
2021-11-23 21:26:55.869285,17,79,18.44,1027.779,0.833333,678
2021-11-23 21:27:00.958374,17,79,18.44,1027.784,0.833333,678
2021-11-23 21:27:06.053376,17,79,18.44,1027.791,0.833333,678
2021-11-23 21:27:11.238610,17,79,18.43,1027.781,0.833333,678
2021-11-23 21:27:16.344973,17,79,18.43,1027.785,0.833333,677
2021-11-23 21:27:21.446908,17,79,18.43,1027.778,0.833333,678
2021-11-23 21:27:26.587804,17,79,18.43,1027.772,0.833333,678
2021-11-23 21:27:31.738953,17,79,18.43,1027.777,0.833333,678
2021-11-23 21:27:36.936033,17,79,18.43,1027.773,0.833333,678
2021-11-23 21:27:42.053438,17,79,18.42,1027.773,0.833333,678
2021-11-23 21:27:47.145226,17,79,18.42,1027.779,0.833333,677
2021-11-23 21:27:52.291822,17,79,18.42,1027.777,0.833333,678
2021-11-23 21:27:57.388384,17,79,18.42,1027.779,0.833333,678
2021-11-23 21:28:02.535495,17,79,18.42,1027.792,0.833333,678
2021-11-23 21:28:07.657040,17,79,18.42,1027.795,0.833333,678
2021-11-23 21:28:12.772561,17,79,18.42,1027.793,0.833333,678
2021-11-23 21:28:17.895941,17,79,18.42,1027.793,0.833333,678
2021-11-23 21:28:23.045673,17,79,18.42,1027.792,0.833333,678
2021-11-23 21:28:28.134837,17,79,18.42,1027.792,0.833333,678
2021-11-23 21:28:33.246082,17,79,18.42,1027.79,0.833333,678
2021-11-23 21:28:38.370647,17,79,18.42,1027.793,0.833333,678
2021-11-23 21:28:43.498553,17,79,18.41,1027.789,0.833333,678
2021-11-23 21:28:48.615238,17,79,18.41,1027.791,0.833333,677
2021-11-23 21:28:53.730142,17,79,18.41,1027.789,0.833333,677
2021-11-23 21:28:58.823410,17,79,18.41,1027.797,0.833333,678
2021-11-23 21:29:03.915466,17,79,18.41,1027.802,0.833333,678
2021-11-23 21:29:09.014956,17,79,18.41,1027.799,0.833333,678
2021-11-23 21:29:14.207225,17,79,18.41,1027.791,0.833333,678
2021-11-23 21:29:19.429308,17,79,18.41,1027.782,0.833333,678
2021-11-23 21:29:24.535227,17,79,18.41,1027.779,0.833333,678
2021-11-23 21:29:29.773859,17,79,18.4,1027.775,0.833333,678
2021-11-23 21:29:34.892997,17,79,18.4,1027.78,0.833333,678
2021-11-23 21:29:39.990046,17,79,18.4,1027.786,0.833333,678
2021-11-23 21:29:45.114267,17,79,18.4,1027.786,0.833333,678
2021-11-23 21:29:50.201775,17,79,18.4,1027.789,0.833333,678
2021-11-23 21:29:55.300401,17,79,18.4,1027.789,0.833333,677
2021-11-23 21:30:00.390808,17,79,18.4,1027.792,0.833333,677
2021-11-23 21:30:05.519257,17,79,18.4,1027.802,0.833333,678
2021-11-23 21:30:10.638971,17,79,18.4,1027.804,0.833333,678
2021-11-23 21:30:15.764946,17,79,18.4,1027.8,0.833333,678
2021-11-23 21:30:20.862140,17,79,18.4,1027.8,0.833333,678
2021-11-23 21:30:25.966398,17,79,18.4,1027.792,0.833333,678
2021-11-23 21:30:31.058468,17,79,18.4,1027.795,0.833333,678
2021-11-23 21:30:36.231305,17,79,18.4,1027.798,0.833333,678
2021-11-23 21:30:41.353269,17,79,18.39,1027.804,0.833333,678
2021-11-23 21:30:46.471963,17,79,18.39,1027.806,0.833333,678
2021-11-23 21:30:51.701929,17,79,18.39,1027.806,0.833333,678
2021-11-23 21:30:56.812780,17,79,18.39,1027.803,0.833333,678
2021-11-23 21:31:01.937616,17,79,18.39,1027.802,0.833333,678
2021-11-23 21:31:07.033320,17,79,18.39,1027.802,0.833333,678
2021-11-23 21:31:12.133218,17,79,18.39,1027.808,0.833333,678
2021-11-23 21:31:17.303064,17,79,18.39,1027.809,0.833333,678
2021-11-23 21:31:22.423114,17,79,18.39,1027.804,0.833333,678
2021-11-23 21:31:27.533858,17,79,18.39,1027.794,0.833333,678
2021-11-23 21:31:32.682596,17,79,18.39,1027.787,0.833333,678
2021-11-23 21:31:37.874097,17,79,18.39,1027.789,0.833333,678
2021-11-23 21:31:42.959330,17,79,18.39,1027.789,0.833333,678
2021-11-23 21:31:48.113743,17,79,18.39,1027.789,0.833333,678
2021-11-23 21:31:53.246146,17,79,18.39,1027.782,0.833333,678
2021-11-23 21:31:58.358138,17,79,18.39,1027.785,0.833333,678
2021-11-23 21:32:03.456785,17,79,18.38,1027.784,0.833333,678
2021-11-23 21:32:08.632834,17,79,18.38,1027.782,0.833333,678
2021-11-23 21:32:13.820876,17,79,18.38,1027.791,0.833333,678
2021-11-23 21:32:18.937888,17,79,18.38,1027.791,0.833333,678
2021-11-23 21:32:24.040765,17,79,18.38,1027.78,0.833333,678
2021-11-23 21:32:29.132196,17,79,18.38,1027.78,0.833333,678
2021-11-23 21:32:34.304892,17,79,18.38,1027.785,0.833333,678
2021-11-23 21:32:39.423423,17,79,18.38,1027.788,0.833333,678
2021-11-23 21:32:44.538503,17,79,18.38,1027.792,0.833333,678
2021-11-23 21:32:49.665413,17,79,18.38,1027.792,0.833333,678
2021-11-23 21:32:54.788966,17,79,18.38,1027.788,0.833333,678
2021-11-23 21:32:59.874486,17,79,18.38,1027.778,0.833333,678
2021-11-23 21:33:04.970380,17,79,18.38,1027.78,0.833333,678
2021-11-23 21:33:10.064978,17,79,18.38,1027.781,0.833333,678
2021-11-23 21:33:15.257137,17,79,18.37,1027.781,0.833333,678
2021-11-23 21:33:20.417251,17,79,18.37,1027.784,0.833333,678
2021-11-23 21:33:25.612355,17,79,18.37,1027.782,0.833333,678
2021-11-23 21:33:30.718673,17,79,18.37,1027.786,0.833333,678
2021-11-23 21:33:35.820046,17,79,18.37,1027.787,0.833333,678
2021-11-23 21:33:40.966586,17,79,18.37,1027.795,0.833333,678
2021-11-23 21:33:46.090735,17,79,18.37,1027.8,0.833333,678
2021-11-23 21:33:51.200417,17,79,18.36,1027.799,0.833333,678
2021-11-23 21:33:56.322971,17,79,18.36,1027.802,0.833333,678
2021-11-23 21:34:01.445835,17,79,18.37,1027.811,0.833333,678
2021-11-23 21:34:06.539292,17,79,18.36,1027.805,0.833333,677
2021-11-23 21:34:11.689294,17,79,18.36,1027.807,0.833333,677
2021-11-23 21:34:16.804595,17,79,18.36,1027.802,0.833333,678
2021-11-23 21:34:21.932059,17,79,18.36,1027.801,0.833333,678
2021-11-23 21:34:27.019129,17,79,18.36,1027.807,0.833333,678
2021-11-23 21:34:32.113666,17,79,18.36,1027.809,0.833333,678
2021-11-23 21:34:37.290414,17,79,18.36,1027.807,0.833333,678
2021-11-23 21:34:42.412509,17,79,18.36,1027.804,0.833333,678
2021-11-23 21:34:47.531516,17,79,18.36,1027.81,0.833333,678
2021-11-23 21:34:52.642283,17,79,18.36,1027.812,0.833333,678
2021-11-23 21:34:57.772461,17,79,18.36,1027.82,0.833333,678
2021-11-23 21:35:02.911126,17,79,18.36,1027.82,0.833333,678
2021-11-23 21:35:08.009977,17,79,18.36,1027.817,0.833333,678
2021-11-23 21:35:13.227726,17,79,18.36,1027.807,0.833333,678
2021-11-23 21:35:18.322498,17,79,18.36,1027.808,0.833333,678
2021-11-23 21:35:23.466420,17,79,18.36,1027.811,0.833333,678
2021-11-23 21:35:28.590108,17,79,18.36,1027.811,0.833333,678
2021-11-23 21:35:33.684147,17,79,18.36,1027.81,0.833333,678
2021-11-23 21:35:38.779557,17,79,18.36,1027.817,0.833333,678
2021-11-23 21:35:43.947085,17,79,18.36,1027.83,0.833333,678
2021-11-23 21:35:49.067309,17,79,18.36,1027.83,0.833333,678
2021-11-23 21:35:54.185790,17,79,18.36,1027.828,0.833333,678
2021-11-23 21:35:59.307039,17,79,18.36,1027.832,0.833333,678
2021-11-23 21:36:04.433811,17,79,18.36,1027.835,0.833333,678
2021-11-23 21:36:09.556621,17,79,18.36,1027.837,0.833333,678
2021-11-23 21:36:14.673440,17,79,18.36,1027.83,0.833333,677
2021-11-23 21:36:19.789888,17,79,18.36,1027.834,0.833333,678
2021-11-23 21:36:24.915439,17,79,18.36,1027.834,0.833333,678
2021-11-23 21:36:30.002673,17,79,18.36,1027.838,0.833333,678
2021-11-23 21:36:35.101037,17,79,18.36,1027.832,0.833333,678
2021-11-23 21:36:40.191195,17,79,18.36,1027.828,0.833333,678
2021-11-23 21:36:45.391487,17,79,18.36,1027.823,0.833333,678
2021-11-23 21:36:50.508656,17,79,18.36,1027.818,0.833333,677
2021-11-23 21:36:55.633046,17,79,18.36,1027.827,0.833333,678
2021-11-23 21:37:00.725596,17,79,18.36,1027.832,0.833333,678
2021-11-23 21:37:05.864519,17,79,18.36,1027.828,0.833333,678
2021-11-23 21:37:10.969400,17,79,18.36,1027.828,0.833333,678
2021-11-23 21:37:16.061366,17,79,18.36,1027.84,0.833333,678
2021-11-23 21:37:21.158580,17,79,18.36,1027.837,0.833333,678
2021-11-23 21:37:26.348128,17,79,18.36,1027.83,0.833333,678
2021-11-23 21:37:31.472568,17,79,18.36,1027.832,0.833333,677
2021-11-23 21:37:36.616461,17,79,18.36,1027.837,0.833333,677
2021-11-23 21:37:41.821754,17,79,18.37,1027.84,0.833333,678
2021-11-23 21:37:46.931969,17,79,18.37,1027.835,0.833333,678
2021-11-23 21:37:52.026802,17,79,18.37,1027.832,0.833333,678
2021-11-23 21:37:57.119227,17,79,18.36,1027.825,0.833333,678
2021-11-23 21:38:02.214331,17,79,18.36,1027.828,0.833333,678
2021-11-23 21:38:07.419979,17,79,18.36,1027.828,0.833333,678
2021-11-23 21:38:12.506107,17,79,18.36,1027.835,0.833333,678
2021-11-23 21:38:17.648149,17,79,18.36,1027.836,0.833333,678
2021-11-23 21:38:22.735643,17,79,18.36,1027.834,0.833333,678
2021-11-23 21:38:27.893601,17,79,18.36,1027.831,0.833333,678
2021-11-23 21:38:32.992369,17,79,18.36,1027.824,0.833333,678
2021-11-23 21:38:38.086272,17,79,18.36,1027.824,0.833333,678
2021-11-23 21:38:43.184774,17,79,18.35,1027.821,0.833333,678
2021-11-23 21:38:48.363288,17,79,18.35,1027.821,0.833333,678
2021-11-23 21:38:53.515381,17,79,18.35,1027.824,0.833333,678
2021-11-23 21:38:58.706804,17,79,18.35,1027.82,0.833333,678
2021-11-23 21:39:03.823260,17,79,18.35,1027.815,0.833333,678
2021-11-23 21:39:08.956714,17,79,18.35,1027.82,0.833333,678
2021-11-23 21:39:14.069265,17,79,18.35,1027.822,0.833333,678
2021-11-23 21:39:19.203422,17,79,18.35,1027.828,0.833333,678
2021-11-23 21:39:24.324566,17,79,18.35,1027.835,0.833333,678
2021-11-23 21:39:29.440189,17,79,18.35,1027.832,0.833333,678
2021-11-23 21:39:34.560635,17,79,18.35,1027.832,0.833333,678
2021-11-23 21:39:39.686593,17,79,18.35,1027.833,0.833333,678
2021-11-23 21:39:44.904987,17,79,18.35,1027.838,0.833333,678
2021-11-23 21:39:49.999911,17,79,18.35,1027.834,0.833333,678
2021-11-23 21:39:55.092948,17,79,18.35,1027.839,0.833333,678
2021-11-23 21:40:00.180879,17,79,18.35,1027.834,0.833333,678
2021-11-23 21:40:05.373025,17,79,18.35,1027.831,0.833333,678
2021-11-23 21:40:10.498336,17,79,18.34,1027.824,0.833333,678
2021-11-23 21:40:15.615933,17,79,18.34,1027.83,0.833333,678
2021-11-23 21:40:20.747979,17,79,18.34,1027.832,0.833333,677
2021-11-23 21:40:25.869402,17,79,18.34,1027.832,0.833333,678
2021-11-23 21:40:31.004586,17,79,18.34,1027.835,0.833333,678
2021-11-23 21:40:36.100500,17,79,18.34,1027.832,0.833333,678
2021-11-23 21:40:41.227033,17,79,18.34,1027.832,0.833333,678
2021-11-23 21:40:46.328412,17,79,18.34,1027.836,0.833333,678
2021-11-23 21:40:51.462259,17,79,18.34,1027.835,0.833333,678
2021-11-23 21:40:56.580830,17,79,18.34,1027.834,0.833333,678
2021-11-23 21:41:01.706614,17,79,18.34,1027.835,0.833333,678
2021-11-23 21:41:06.793460,17,79,18.34,1027.84,0.833333,678
2021-11-23 21:41:12.047255,17,79,18.34,1027.847,0.833333,678
2021-11-23 21:41:17.270926,17,79,18.34,1027.839,0.833333,678
2021-11-23 21:41:22.517344,17,79,18.35,1027.837,0.833333,678
2021-11-23 21:41:27.713317,17,79,18.35,1027.841,0.833333,678
2021-11-23 21:41:32.823985,17,79,18.35,1027.838,0.833333,678
2021-11-23 21:41:37.949140,17,79,18.35,1027.838,0.833333,678
2021-11-23 21:41:43.087801,17,79,18.35,1027.839,0.833333,678
2021-11-23 21:41:48.317939,17,79,18.35,1027.843,0.833333,678
2021-11-23 21:41:53.517827,17,79,18.35,1027.84,0.833333,678
2021-11-23 21:41:58.626617,17,79,18.35,1027.834,0.833333,678
2021-11-23 21:42:03.760754,17,79,18.36,1027.833,0.833333,678
2021-11-23 21:42:08.879982,17,79,18.36,1027.828,0.833333,678
2021-11-23 21:42:13.993458,17,79,18.36,1027.828,0.833333,678
2021-11-23 21:42:19.088854,17,79,18.36,1027.832,0.833333,678
2021-11-23 21:42:24.185955,17,79,18.37,1027.839,0.833333,678
2021-11-23 21:42:29.281270,17,79,18.37,1027.831,0.833333,679
2021-11-23 21:42:34.371748,17,79,18.37,1027.828,0.833333,678
2021-11-23 21:42:39.510530,17,79,18.37,1027.833,0.833333,678
2021-11-23 21:42:44.714017,17,79,18.37,1027.829,0.833333,678
2021-11-23 21:42:49.839383,17,79,18.37,1027.827,0.833333,678
2021-11-23 21:42:54.958524,17,79,18.37,1027.83,0.833333,678
2021-11-23 21:43:00.094418,17,79,18.37,1027.828,0.833333,678
2021-11-23 21:43:05.192770,17,79,18.37,1027.832,0.833333,678
2021-11-23 21:43:10.315184,17,79,18.37,1027.832,0.833333,678
2021-11-23 21:43:15.432948,17,79,18.37,1027.825,0.833333,678
2021-11-23 21:43:20.553580,17,79,18.37,1027.825,0.833333,678
2021-11-23 21:43:25.646445,17,79,18.37,1027.825,0.833333,678
2021-11-23 21:43:30.803249,17,79,18.37,1027.827,0.833333,678
2021-11-23 21:43:35.914793,17,79,18.37,1027.838,0.833333,678
2021-11-23 21:43:41.006064,17,79,18.37,1027.843,0.833333,678
2021-11-23 21:43:46.113330,17,79,18.37,1027.845,0.833333,678
2021-11-23 21:43:51.205903,17,79,18.37,1027.837,0.833333,678
2021-11-23 21:43:56.439841,17,79,18.37,1027.835,0.833333,678
2021-11-23 21:44:02.136466,17,79,18.37,1027.837,0.833333,678
2021-11-23 21:44:07.228018,17,79,18.37,1027.836,0.833333,678
2021-11-23 21:44:12.358741,17,79,18.37,1027.836,0.833333,678
2021-11-23 21:44:17.464678,17,79,18.37,1027.835,0.833333,678
2021-11-23 21:44:22.563657,17,79,18.37,1027.835,0.833333,678
2021-11-23 21:44:27.661908,17,79,18.38,1027.837,0.833333,678
2021-11-23 21:44:35.448647,17,79,18.38,1027.836,0.833333,678
2021-11-23 21:44:40.544577,17,79,18.38,1027.832,0.833333,678
2021-11-23 21:44:45.637213,17,79,18.38,1027.831,0.833333,678
2021-11-23 21:44:50.745457,17,79,18.38,1027.837,0.833333,678
2021-11-23 21:44:55.844309,17,79,18.38,1027.836,0.833333,678
2021-11-23 21:45:00.934377,17,79,18.38,1027.834,0.833333,678
2021-11-23 21:45:06.040923,17,79,18.38,1027.836,0.833333,678
2021-11-23 21:45:11.135773,17,79,18.38,1027.841,0.833333,678
2021-11-23 21:45:16.221317,17,79,18.38,1027.839,0.833333,678
2021-11-23 21:45:21.316231,17,79,18.38,1027.841,0.833333,678
2021-11-23 21:45:26.412782,17,79,18.38,1027.844,0.833333,678
2021-11-23 21:45:31.512332,17,79,18.37,1027.848,0.833333,678
2021-11-23 21:45:36.631232,17,79,18.37,1027.853,0.833333,678
2021-11-23 21:45:41.733532,17,79,18.37,1027.853,0.833333,678
2021-11-23 21:45:46.837567,17,79,18.37,1027.848,0.833333,678
2021-11-23 21:45:51.929893,17,79,18.37,1027.846,0.833333,677
2021-11-23 21:45:57.024334,17,79,18.37,1027.84,0.833333,678
2021-11-23 21:46:02.113245,17,79,18.37,1027.845,0.833333,678
2021-11-23 21:46:07.219011,17,79,18.37,1027.849,0.833333,678
2021-11-23 21:46:12.307740,17,79,18.37,1027.856,0.833333,678
2021-11-23 21:46:17.400092,17,79,18.37,1027.854,0.833333,678
2021-11-23 21:46:22.504643,17,79,18.37,1027.852,0.833333,678
2021-11-23 21:46:27.602749,17,79,18.37,1027.863,0.833333,678
2021-11-23 21:46:32.687071,17,79,18.37,1027.863,0.833333,678
2021-11-23 21:46:37.805908,17,79,18.37,1027.865,0.833333,678
2021-11-23 21:46:42.975737,17,79,18.37,1027.867,0.833333,678
2021-11-23 21:46:48.062921,17,79,18.37,1027.86,0.833333,678
2021-11-23 21:46:53.165832,17,79,18.37,1027.858,0.833333,678
2021-11-23 21:46:58.251788,17,79,18.37,1027.862,0.833333,678
2021-11-23 21:47:03.365762,17,79,18.37,1027.867,0.833333,678
2021-11-23 21:47:08.484265,17,79,18.37,1027.866,0.833333,678
2021-11-23 21:47:13.580190,17,79,18.37,1027.861,0.833333,678
2021-11-23 21:47:18.674636,17,79,18.37,1027.858,0.833333,678
2021-11-23 21:47:23.782204,17,79,18.37,1027.857,0.833333,678
2021-11-23 21:47:28.878594,17,79,18.37,1027.857,0.833333,678
2021-11-23 21:47:33.981972,17,79,18.37,1027.849,0.833333,678
2021-11-23 21:47:39.068124,17,79,18.37,1027.854,0.833333,678
2021-11-23 21:47:44.160905,17,79,18.37,1027.856,0.833333,678
2021-11-23 21:47:49.250226,17,79,18.37,1027.852,0.833333,678
2021-11-23 21:47:54.344885,17,79,18.37,1027.857,0.833333,679
2021-11-23 21:47:59.438905,17,79,18.36,1027.851,0.833333,678
2021-11-23 21:48:04.538974,17,79,18.37,1027.857,0.833333,678
2021-11-23 21:48:09.665466,17,79,18.37,1027.857,0.833333,678
2021-11-23 21:48:14.756064,17,79,18.37,1027.855,0.833333,678
2021-11-23 21:48:19.846704,17,79,18.36,1027.858,0.833333,678
2021-11-23 21:48:24.934720,17,79,18.37,1027.86,0.833333,678
2021-11-23 21:48:30.032835,17,79,18.37,1027.86,0.833333,678
2021-11-23 21:48:35.124536,17,79,18.37,1027.857,0.833333,678
2021-11-23 21:48:40.250623,17,79,18.36,1027.855,0.833333,678
2021-11-23 21:48:45.368761,17,79,18.36,1027.856,0.833333,678
2021-11-23 21:48:50.458546,17,79,18.36,1027.861,0.833333,678
2021-11-23 21:48:55.546288,17,79,18.36,1027.861,0.833333,678
2021-11-23 21:49:00.659312,17,79,18.36,1027.855,0.833333,678
2021-11-23 21:49:05.774271,17,79,18.36,1027.856,0.833333,678
2021-11-23 21:49:10.895216,17,79,18.36,1027.863,0.833333,678
2021-11-23 21:49:15.991134,17,79,18.36,1027.865,0.833333,678
2021-11-23 21:49:21.134856,17,79,18.37,1027.867,0.833333,678
2021-11-23 21:49:26.225587,17,79,18.37,1027.869,0.833333,678
2021-11-23 21:49:31.330500,17,79,18.37,1027.874,0.833333,678
2021-11-23 21:49:36.453083,17,79,18.37,1027.87,0.833333,678
2021-11-23 21:49:41.558160,17,79,18.36,1027.873,0.833333,678
2021-11-23 21:49:46.660074,17,79,18.36,1027.878,0.833333,678
2021-11-23 21:49:51.754237,17,79,18.36,1027.874,0.833333,678
2021-11-23 21:49:56.847810,17,79,18.36,1027.87,0.833333,678
2021-11-23 21:50:01.955145,17,79,18.36,1027.873,0.833333,678
2021-11-23 21:50:07.069198,17,79,18.36,1027.878,0.833333,678
2021-11-23 21:50:12.179419,17,79,18.37,1027.878,0.833333,678
2021-11-23 21:50:17.275797,17,79,18.37,1027.881,0.833333,678
2021-11-23 21:50:22.371782,17,79,18.37,1027.881,0.833333,678
2021-11-23 21:50:27.489809,17,79,18.37,1027.883,0.833333,678
2021-11-23 21:50:32.610340,17,79,18.37,1027.885,0.833333,678
2021-11-23 21:50:37.733432,17,79,18.36,1027.876,0.833333,678
2021-11-23 21:50:42.824668,17,79,18.36,1027.879,0.833333,678
2021-11-23 21:50:47.925353,17,79,18.37,1027.888,0.833333,678
2021-11-23 21:50:53.016634,17,79,18.36,1027.881,0.833333,678
2021-11-23 21:50:58.114500,17,79,18.36,1027.884,0.833333,678
2021-11-23 21:51:03.204821,17,79,18.36,1027.897,0.833333,678
2021-11-23 21:51:08.307556,17,79,18.36,1027.892,0.833333,678
2021-11-23 21:51:13.423682,17,79,18.36,1027.891,0.833333,678
2021-11-23 21:51:18.514401,17,79,18.36,1027.897,0.833333,678
2021-11-23 21:51:23.610062,17,79,18.36,1027.893,0.833333,678
2021-11-23 21:51:28.710113,17,79,18.36,1027.895,0.833333,678
2021-11-23 21:51:33.803206,17,79,18.36,1027.9,0.833333,678
2021-11-23 21:51:38.897535,17,79,18.36,1027.895,0.833333,678
2021-11-23 21:51:43.997694,17,79,18.35,1027.9,0.833333,678
2021-11-23 21:51:49.081925,17,79,18.35,1027.908,0.833333,678
2021-11-23 21:51:54.176723,17,79,18.35,1027.903,0.833333,678
2021-11-23 21:51:59.267779,17,79,18.35,1027.906,0.833333,678
2021-11-23 21:52:04.365954,17,79,18.35,1027.907,0.833333,678
2021-11-23 21:52:09.451525,17,79,18.35,1027.904,0.833333,678
2021-11-23 21:52:14.538717,17,79,18.35,1027.905,0.833333,679
2021-11-23 21:52:19.633785,17,79,18.35,1027.901,0.833333,678
2021-11-23 21:52:24.741735,17,79,18.35,1027.898,0.833333,678
2021-11-23 21:52:29.857711,17,79,18.34,1027.891,0.833333,678
2021-11-23 21:52:34.943846,17,79,18.35,1027.893,0.833333,678
2021-11-23 21:52:40.053429,17,79,18.34,1027.894,0.833333,678
2021-11-23 21:52:45.144395,17,79,18.34,1027.896,0.833333,678
2021-11-23 21:52:50.251150,17,79,18.34,1027.896,0.833333,679
2021-11-23 21:52:55.358820,17,79,18.34,1027.897,0.833333,678
2021-11-23 21:53:00.455430,17,79,18.33,1027.905,0.833333,678
2021-11-23 21:53:05.543185,17,79,18.33,1027.9,0.833333,678
2021-11-23 21:53:10.643202,17,79,18.33,1027.895,0.833333,679
2021-11-23 21:53:15.737275,17,79,18.33,1027.894,0.833333,678
2021-11-23 21:53:20.853154,17,79,18.33,1027.894,0.833333,678
2021-11-23 21:53:25.938397,17,79,18.33,1027.901,0.833333,678
2021-11-23 21:53:31.048351,17,79,18.33,1027.901,0.833333,678
2021-11-23 21:53:36.138132,17,79,18.33,1027.893,0.833333,678
2021-11-23 21:53:41.233266,17,79,18.33,1027.883,0.833333,678
2021-11-23 21:53:46.329634,17,79,18.33,1027.876,0.833333,678
2021-11-23 21:53:51.425814,17,79,18.33,1027.888,0.833333,678
2021-11-23 21:53:56.517013,17,79,18.33,1027.889,0.833333,678
2021-11-23 21:54:01.615683,17,79,18.33,1027.906,0.833333,678
2021-11-23 21:54:06.717766,17,79,18.33,1027.909,0.833333,678
2021-11-23 21:54:11.824780,17,79,18.33,1027.913,0.833333,678
2021-11-23 21:54:16.928658,17,79,18.33,1027.913,0.833333,679
2021-11-23 21:54:22.017906,17,79,18.33,1027.91,0.833333,678
2021-11-23 21:54:27.111270,17,79,18.33,1027.901,0.833333,678
2021-11-23 21:54:32.221119,17,79,18.33,1027.907,0.833333,678
2021-11-23 21:54:37.318430,17,79,18.33,1027.902,0.833333,678
2021-11-23 21:54:42.407879,17,79,18.32,1027.895,0.833333,679
2021-11-23 21:54:47.491829,17,79,18.32,1027.895,0.833333,678
2021-11-23 21:54:52.606421,17,79,18.32,1027.899,0.833333,679
2021-11-23 21:54:57.695309,17,79,18.32,1027.884,0.833333,678
2021-11-23 21:55:02.778322,17,79,18.32,1027.881,0.833333,678
